"microsoft/vscode",65264,"alexr00",true
"microsoft/vscode",65264,"lszomoru",true
"microsoft/vscode",136572,"dbaeumer",true
"microsoft/vscode",136572,"jrieken",true
"microsoft/vscode",136633,"Tyriar",true
"microsoft/vscode",136633,"meganrogge",true
"microsoft/vscode",149952,"Tyriar",true
"microsoft/vscode",149952,"brl0",true
"microsoft/vscode",149952,"id-ekaagr",true
"microsoft/vscode",149952,"lionel42",true
"microsoft/vscode",149952,"lramos15",true
"microsoft/vscode",157318,"a-stewart",false
"microsoft/vscode",157318,"benibenj",true
"microsoft/vscode",157318,"lszomoru",true
"microsoft/vscode",173203,"Tyriar",true
"microsoft/vscode",173203,"aeschli",true
"microsoft/vscode",173203,"hediet",false
"microsoft/vscode",181760,"Legend-Master",false
"microsoft/vscode",181760,"Tyriar",false
"microsoft/vscode",181760,"alexr00",true
"microsoft/vscode",181760,"dbaeumer",false
"microsoft/vscode",181760,"meganrogge",true
"microsoft/vscode",184884,"Tyriar",true
"microsoft/vscode",184884,"conorpo",true
"microsoft/vscode",184884,"lramos15",true
"microsoft/vscode",184884,"vanyeu111",true
"microsoft/vscode",187850,"lramos15",true
"microsoft/vscode",187850,"lszomoru",true
"microsoft/vscode",187850,"zardoy",false
"microsoft/vscode",190096,"TylerLeonhardt",true
"microsoft/vscode",190096,"jrieken",true
"microsoft/vscode",192172,"Tyriar",true
"microsoft/vscode",192172,"llgcode",true
"microsoft/vscode",192172,"lszomoru",true
"microsoft/vscode",193848,"Tyriar",true
"microsoft/vscode",193848,"bpasero",true
"microsoft/vscode",193848,"sheetalkamat",false
"microsoft/vscode",194804,"Tyriar",true
"microsoft/vscode",194804,"lszomoru",true
"microsoft/vscode",197536,"Tyriar",true
"microsoft/vscode",197536,"meganrogge",true
"microsoft/vscode",202618,"Tyriar",true
"microsoft/vscode",202618,"ulugbekna",true
"microsoft/vscode",202622,"kieferrm",false
"microsoft/vscode",202622,"lramos15",true
"microsoft/vscode",202622,"roblourens",false
"microsoft/vscode",202622,"rzhao271",true
"microsoft/vscode",204430,"meganrogge",true
"microsoft/vscode",204430,"roblourens",true
"microsoft/vscode",204430,"sandy081",false
"microsoft/vscode",204665,"lszomoru",true
"microsoft/vscode",204665,"mjbvz",false
"microsoft/vscode",204665,"navya9singh",false
"microsoft/vscode",205225,"Sprocketer",true
"microsoft/vscode",205225,"Zynocs",true
"microsoft/vscode",205225,"aayushProvusInc",true
"microsoft/vscode",205225,"alexdima",true
"microsoft/vscode",205225,"benibenj",true
"microsoft/vscode",205225,"epmiranda",true
"microsoft/vscode",205225,"gjsjohnmurray",false
"microsoft/vscode",205225,"jstm88",true
"microsoft/vscode",205225,"phaberest",true
"microsoft/vscode",205227,,true
"microsoft/vscode",205227,"gjsjohnmurray",false
"microsoft/vscode",205227,"lszomoru",true
"microsoft/vscode",205227,"mjbvz",true
"microsoft/vscode",205914,"Tyriar",true
"microsoft/vscode",205914,"andreamah",true
"microsoft/vscode",205914,"mkasenberg",false
"microsoft/vscode",206033,"amunger",true
"microsoft/vscode",206033,"andreamah",true
"microsoft/vscode",207721,"Tyriar",true
"microsoft/vscode",207721,"abhijit-chikane",true
"microsoft/vscode",207721,"benibenj",true
"microsoft/vscode",207721,"bilogic",true
"microsoft/vscode",207721,"bpasero",true
"microsoft/vscode",208550,"alexdima",true
"microsoft/vscode",208550,"bpasero",true
"microsoft/vscode",208713,"alexdima",true
"microsoft/vscode",208713,"mjbvz",true
"microsoft/vscode",208908,"alexdima",true
"microsoft/vscode",208908,"dbaeumer",false
"microsoft/vscode",209011,"aeschli",false
"microsoft/vscode",209011,"rzhao271",true
"microsoft/vscode",209022,"deepak1556",true
"microsoft/vscode",209022,"jrieken",true
"microsoft/vscode",209066,"hediet",true
"microsoft/vscode",209066,"meganrogge",false
"microsoft/vscode",209077,"TylerLeonhardt",true
"microsoft/vscode",209077,"justschen",false
"microsoft/vscode",209118,"amunger",true
"microsoft/vscode",209118,"meganrogge",true
"microsoft/vscode",209125,"TylerLeonhardt",true
"microsoft/vscode",209130,"isidorn",true
"microsoft/vscode",209131,"DeltaRazero",false
"microsoft/vscode",209131,"aeschli",true
"microsoft/vscode",209131,"alexr00",true
"microsoft/vscode",209131,"connor4312",false
"microsoft/vscode",209131,"rzhao271",false
"microsoft/vscode",209136,"Tyriar",true
"microsoft/vscode",209136,"cpendery",false
"microsoft/vscode",209136,"lramos15",true
"microsoft/vscode",209142,"meganrogge",true
"microsoft/vscode",209160,"lszomoru",true
"microsoft/vscode",209160,"roblourens",true
"microsoft/vscode",209160,"songjianet",true
"microsoft/vscode",209162,"benibenj",true
"microsoft/vscode",209162,"bpasero",true
"microsoft/vscode",209211,"mjbvz",true
"microsoft/vscode",209211,"sandy081",true
"microsoft/vscode",209211,"swordensen",false
"microsoft/vscode",209240,"Tyriar",true
"microsoft/vscode",209241,"kalebers",true
"microsoft/vscode",209241,"rzhao271",true
"microsoft/vscode",209258,"meganrogge",true
"microsoft/vscode",209259,"amunger",true
"microsoft/vscode",209260,"Tyriar",true
"microsoft/vscode",209261,"meganrogge",true
"microsoft/vscode",209263,"Tyriar",true
"microsoft/vscode",209265,"Tyriar",true
"microsoft/vscode",209266,"Tyriar",true
"microsoft/vscode",209268,"rzhao271",true
"microsoft/vscode",209269,"rzhao271",true
"microsoft/vscode",209270,"rzhao271",true
"microsoft/vscode",209271,"meganrogge",true
"microsoft/vscode",209273,"rzhao271",true
"microsoft/vscode",209277,"meganrogge",true
"microsoft/vscode",209278,"justschen",true
"microsoft/vscode",209282,"rebornix",true
"microsoft/vscode",209283,"Tyriar",true
"microsoft/vscode",209283,"meganrogge",false
"microsoft/vscode",209287,"lszomoru",true
"microsoft/vscode",209292,"Tyriar",true
"microsoft/vscode",209292,"meganrogge",false
"microsoft/vscode",209293,"Brianm93",true
"microsoft/vscode",209293,"lramos15",true
"microsoft/vscode",209293,"mjbvz",true
"microsoft/vscode",209294,"meganrogge",true
"microsoft/vscode",209295,"TylerLeonhardt",true
"microsoft/vscode",209298,"TylerLeonhardt",true
"microsoft/vscode",209300,"sbatten",true
"microsoft/vscode",209303,"connor4312",true
"microsoft/vscode",209303,"songjianet",true
"microsoft/vscode",209306,"joyceerhl",true
"microsoft/vscode",209310,"Tyriar",true
"microsoft/vscode",209310,"meganrogge",true
"microsoft/vscode",209314,"deepak1556",true
"microsoft/vscode",209319,"DonJayamanne",false
"microsoft/vscode",209319,"jrieken",true
"microsoft/vscode",209319,"kalebers",true
"microsoft/vscode",209327,"jrieken",true
"microsoft/vscode",209329,"jrieken",true
"microsoft/vscode",209330,"deepak1556",true
"microsoft/vscode",209332,"sandy081",true
"microsoft/vscode",209336,"deepak1556",true
"microsoft/vscode",209339,"DonJayamanne",false
"microsoft/vscode",209339,"sandy081",true
"microsoft/vscode",209343,"lszomoru",true
"microsoft/vscode",209344,"jrieken",true
"microsoft/vscode",209345,"ulugbekna",true
"microsoft/vscode",209346,"Tyriar",true
"microsoft/vscode",209357,"lramos15",true
"microsoft/vscode",209357,"meganrogge",true
"microsoft/vscode",209358,"mjbvz",true
"microsoft/vscode",209359,"meganrogge",true
"microsoft/vscode",209362,"DonJayamanne",true
"microsoft/vscode",209364,"rzhao271",true
"microsoft/vscode",209365,"rzhao271",true
"microsoft/vscode",209370,"aeschli",true
"microsoft/vscode",209371,"aeschli",true
"microsoft/vscode",209372,"aeschli",true
"microsoft/vscode",209373,"Tyriar",true
"microsoft/vscode",209376,"meganrogge",true
"microsoft/vscode",209385,"DonJayamanne",true
"microsoft/vscode",209385,"Tyriar",false
"microsoft/vscode",209385,"meganrogge",false
"microsoft/vscode",209387,"sbatten",true
"microsoft/vscode",209389,"sbatten",true
"microsoft/vscode",209410,"aeschli",true
"microsoft/vscode",209414,"dbaeumer",true
"microsoft/vscode",209416,"cklim24",true
"microsoft/vscode",209416,"jrieken",true
"microsoft/vscode",209419,"deepak1556",true
"microsoft/vscode",209421,"lszomoru",true
"microsoft/vscode",209425,"lramos15",true
"microsoft/vscode",209429,"deepak1556",true
"microsoft/vscode",209431,"lszomoru",true
"microsoft/vscode",209442,"Tyriar",false
"microsoft/vscode",209442,"benibenj",false
"microsoft/vscode",209442,"joyceerhl",true
"microsoft/vscode",209449,"Tyriar",true
"microsoft/vscode",209451,"lszomoru",true
"microsoft/vscode",209452,"rzhao271",true
"microsoft/vscode",209454,"lszomoru",true
"microsoft/vscode",209456,"jrieken",true
"microsoft/vscode",209457,"lszomoru",true
"microsoft/vscode",209461,"rebornix",true
"microsoft/vscode",209462,"connor4312",true
"microsoft/vscode",209464,"Tyriar",true
"microsoft/vscode",209466,"Tyriar",true
"microsoft/vscode",209467,"Tyriar",true
"microsoft/vscode",209469,"meganrogge",true
"microsoft/vscode",209471,"Tyriar",true
"microsoft/vscode",209477,"Tyriar",true
"microsoft/vscode",209480,"amunger",true
"microsoft/vscode",209486,"hediet",false
"microsoft/vscode",209486,"isidorn",true
"microsoft/vscode",209486,"meganrogge",false
"microsoft/vscode",209489,"aeschli",true
"microsoft/vscode",209490,"meganrogge",true
"microsoft/vscode",209493,"DonJayamanne",false
"microsoft/vscode",209493,"Tyriar",true
"microsoft/vscode",209493,"Yoyokrazy",false
"microsoft/vscode",209495,"rzhao271",true
"microsoft/vscode",209497,"joyceerhl",true
"microsoft/vscode",209498,"lramos15",true
"microsoft/vscode",209499,"rebornix",true
"microsoft/vscode",209501,"joyceerhl",true
"microsoft/vscode",209510,"Tyriar",false
"microsoft/vscode",209510,"meganrogge",true
"microsoft/vscode",209510,"rzhao271",true
"microsoft/vscode",209512,"alexr00",true
"microsoft/vscode",209512,"chrmarti",true
"microsoft/vscode",209512,"mjbvz",false
"microsoft/vscode",209513,"jrieken",true
"microsoft/vscode",209516,"connor4312",true
"microsoft/vscode",209516,"jrieken",false
"microsoft/vscode",209524,"WilmarE",false
"microsoft/vscode",209524,"jrieken",true
"microsoft/vscode",209526,"alexr00",true
"microsoft/vscode",209527,"jrieken",true
"microsoft/vscode",209528,"jrieken",true
"microsoft/vscode",209529,"chrmarti",true
"microsoft/vscode",209532,"alexr00",true
"microsoft/vscode",209542,"hediet",true
"microsoft/vscode",209542,"kalebers",true
"microsoft/vscode",209544,"aeschli",true
"microsoft/vscode",209546,"aeschli",true
"microsoft/vscode",209548,"aeschli",true
"microsoft/vscode",209550,"aeschli",true
"microsoft/vscode",209550,"meganrogge",false
"microsoft/vscode",209553,"Tyriar",true
"microsoft/vscode",209555,"lramos15",true
"microsoft/vscode",209556,"lramos15",true
"microsoft/vscode",209557,"lramos15",true
"microsoft/vscode",209558,"lramos15",true
"microsoft/vscode",209559,"lramos15",true
"microsoft/vscode",209563,"TylerLeonhardt",true
"microsoft/vscode",209563,"deepak1556",false
"microsoft/vscode",209563,"rzhao271",true
"microsoft/vscode",209570,"lramos15",true
"microsoft/vscode",209574,"Tyriar",true
"microsoft/vscode",209577,"Yoyokrazy",true
"microsoft/vscode",209578,"connor4312",true
"microsoft/vscode",209579,"connor4312",true
"microsoft/vscode",209583,"Yoyokrazy",true
"microsoft/vscode",209588,"TylerLeonhardt",true
"microsoft/vscode",209590,"joyceerhl",true
"microsoft/vscode",209591,"joyceerhl",true
"microsoft/vscode",209592,"meganrogge",true
"microsoft/vscode",209604,"chrmarti",true
"microsoft/vscode",209605,"Tyriar",true
"microsoft/vscode",209605,"alexdima",true
"microsoft/vscode",209612,"abhijit-chikane",false
"microsoft/vscode",209612,"jrieken",true
"microsoft/vscode",209620,"rzhao271",true
"microsoft/vscode",209628,"chrmarti",false
"microsoft/vscode",209628,"lramos15",true
"microsoft/vscode",209630,"jrieken",true
"microsoft/vscode",209631,"Tyriar",true
"microsoft/vscode",209634,"bpasero",true
"microsoft/vscode",209634,"hediet",true
"microsoft/vscode",209636,"Tyriar",true
"microsoft/vscode",209636,"jrieken",true
"microsoft/vscode",209637,"Tyriar",true
"microsoft/vscode",209637,"chrmarti",true
"microsoft/vscode",209643,"alexr00",true
"microsoft/vscode",209647,"Tyriar",true
"microsoft/vscode",209660,"rzhao271",true
"microsoft/vscode",209672,"Yoyokrazy",true
"microsoft/vscode",209674,"Yoyokrazy",true
"microsoft/vscode",209676,"Yoyokrazy",true
"microsoft/vscode",209676,"songjianet",true
"microsoft/vscode",209680,"meganrogge",true
"microsoft/vscode",209681,"TylerLeonhardt",true
"microsoft/vscode",209681,"benibenj",true
"microsoft/vscode",209681,"bpasero",false
"microsoft/vscode",209685,"TylerLeonhardt",true
"microsoft/vscode",209686,"meganrogge",true
"microsoft/vscode",209687,"Tyriar",true
"microsoft/vscode",209691,"rzhao271",true
"microsoft/vscode",209692,"rzhao271",true
"microsoft/vscode",209694,"rzhao271",true
"microsoft/vscode",209700,"bpasero",true
"microsoft/vscode",209702,"meganrogge",true
"microsoft/vscode",209703,"FLORENZE90",true
"microsoft/vscode",209703,"Tyriar",true
"microsoft/vscode",209703,"roblourens",true
"microsoft/vscode",209709,"alexr00",true
"microsoft/vscode",209711,"Tyriar",true
"microsoft/vscode",209711,"meganrogge",true
"microsoft/vscode",209739,"bpasero",true
"microsoft/vscode",209740,"bpasero",true
"microsoft/vscode",209763,"bpasero",true
"microsoft/vscode",209778,"chrmarti",true
"microsoft/vscode",209778,"lszomoru",false
"microsoft/vscode",209779,"lszomoru",true
"microsoft/vscode",209788,"bpasero",true
"microsoft/vscode",209813,"lszomoru",true
"microsoft/vscode",209818,"MoazzemHossain-bot",false
"microsoft/vscode",209818,"bpasero",true
"microsoft/vscode",209819,"chrmarti",true
"microsoft/vscode",209821,"Tyriar",true
"microsoft/vscode",209821,"alexr00",false
"microsoft/vscode",209824,"jrieken",true
"microsoft/vscode",209826,"dbaeumer",true
"microsoft/vscode",209832,"Tyriar",true
"microsoft/vscode",209833,"jrieken",true
"microsoft/vscode",209834,"Tyriar",true
"microsoft/vscode",209835,"Tyriar",true
"microsoft/vscode",209836,"Tyriar",true
"microsoft/vscode",209837,"bpasero",true
"microsoft/vscode",209838,"benibenj",true
"microsoft/vscode",209841,"lszomoru",true
"microsoft/vscode",209847,"bpasero",true
"microsoft/vscode",209850,"bpasero",true
"microsoft/vscode",209851,"Hellothuy1",true
"microsoft/vscode",209851,"rzhao271",true
"microsoft/vscode",209853,"benibenj",true
"microsoft/vscode",209854,"Tyriar",true
"microsoft/vscode",209854,"andreamah",true
"microsoft/vscode",209856,"benibenj",true
"microsoft/vscode",209857,"joaomoreno",true
"microsoft/vscode",209866,"Tyriar",true
"microsoft/vscode",209869,"lramos15",true
"microsoft/vscode",209872,"Tyriar",true
"microsoft/vscode",209872,"mjbvz",true
"microsoft/vscode",209873,"rzhao271",true
"microsoft/vscode",209875,"roblourens",true
"microsoft/vscode",209878,"roblourens",true
"microsoft/vscode",209881,"bpasero",true
"microsoft/vscode",209882,"lramos15",true
"microsoft/vscode",209883,"lramos15",false
"microsoft/vscode",209883,"roblourens",true
"microsoft/vscode",209886,"rzhao271",true
"microsoft/vscode",209887,"meganrogge",true
"microsoft/vscode",209893,"chrmarti",true
"microsoft/vscode",209893,"roblourens",true
"microsoft/vscode",209897,"rzhao271",true
"microsoft/vscode",209898,"rzhao271",true
"microsoft/vscode",209899,"rzhao271",true
"microsoft/vscode",209900,"deepak1556",true
"microsoft/vscode",209913,"aeschli",true
"microsoft/vscode",209924,"benibenj",true
"microsoft/vscode",209928,"dbaeumer",true
"microsoft/vscode",209929,"jrieken",true
"microsoft/vscode",209930,"bpasero",true
"microsoft/vscode",209932,"sandy081",true
"microsoft/vscode",209933,"Tyriar",true
"microsoft/vscode",209940,"alexr00",true
"microsoft/vscode",209942,"jrieken",true
"microsoft/vscode",209946,"Tyriar",false
"microsoft/vscode",209946,"meganrogge",true
"microsoft/vscode",209947,"bpasero",false
"microsoft/vscode",209947,"joaomoreno",true
"microsoft/vscode",209950,"aeschli",true
"microsoft/vscode",209955,"isidorn",true
"microsoft/vscode",209958,"chrmarti",true
"microsoft/vscode",209959,"bpasero",true
"microsoft/vscode",209960,"meganrogge",true
"microsoft/vscode",209961,"hediet",false
"microsoft/vscode",209961,"sandy081",true
"microsoft/vscode",209965,"joyceerhl",true
"microsoft/vscode",209965,"mjbvz",false
"microsoft/vscode",209966,"Tyriar",true
"microsoft/vscode",209968,"roblourens",true
"microsoft/vscode",209970,"lszomoru",true
"microsoft/vscode",209971,"Tyriar",true
"microsoft/vscode",209973,"Tyriar",true
"microsoft/vscode",209975,"rzhao271",true
"microsoft/vscode",209977,"alexr00",true
"microsoft/vscode",209977,"meganrogge",false
"microsoft/vscode",209980,"roblourens",true
"microsoft/vscode",209983,"joyceerhl",true
"microsoft/vscode",209983,"lramos15",false
"microsoft/vscode",209984,"digitarald",false
"microsoft/vscode",209984,"lramos15",true
"microsoft/vscode",209985,"amunger",true
"microsoft/vscode",209988,"Tyriar",true
"microsoft/vscode",209990,"alexdima",true
"microsoft/vscode",209990,"andreamah",true
"microsoft/vscode",209993,"joyceerhl",true
"microsoft/vscode",209995,"andreamah",true
"microsoft/vscode",209997,"andreamah",true
"microsoft/vscode",209999,"alexr00",true
"microsoft/vscode",209999,"roblourens",true
"microsoft/vscode",210002,"DonJayamanne",true
"microsoft/vscode",210003,"DonJayamanne",true
"microsoft/vscode",210004,"chrmarti",true
"microsoft/vscode",210005,"bpasero",true
"microsoft/vscode",210010,"chrmarti",true
"microsoft/vscode",210011,"chrmarti",true
"microsoft/vscode",210016,"aeschli",true
"microsoft/vscode",210016,"bpasero",false
"microsoft/vscode",210016,"kalebers",true
"microsoft/vscode",210025,"sandy081",true
"microsoft/vscode",210031,"alexdima",true
"microsoft/vscode",210040,"lszomoru",true
"microsoft/vscode",210055,"lszomoru",true
"microsoft/vscode",210058,"aeschli",false
"microsoft/vscode",210058,"lramos15",true
"microsoft/vscode",210063,"bpasero",true
"microsoft/vscode",210069,"amunger",true
"microsoft/vscode",210070,"alexr00",true
"microsoft/vscode",210071,"Tyriar",true
"microsoft/vscode",210072,"jrieken",true
"microsoft/vscode",210074,"EMMANUEL2811UNITEC",true
"microsoft/vscode",210074,"Konteng22",true
"microsoft/vscode",210074,"deepak1556",true
"microsoft/vscode",210094,"hediet",true
"microsoft/vscode",210095,"roblourens",true
"microsoft/vscode",210097,"Tyriar",true
"microsoft/vscode",210103,"Tyriar",true
"microsoft/vscode",210113,"mjbvz",true
"microsoft/vscode",210116,"alexr00",false
"microsoft/vscode",210116,"meganrogge",false
"microsoft/vscode",210116,"mjbvz",false
"microsoft/vscode",210116,"rzhao271",true
"microsoft/vscode",210118,"TylerLeonhardt",false
"microsoft/vscode",210118,"roblourens",true
"microsoft/vscode",210124,"DonJayamanne",true
"microsoft/vscode",210126,"DonJayamanne",true
"microsoft/vscode",210128,"bpasero",true
"microsoft/vscode",210135,"jrieken",true
"microsoft/vscode",210135,"sandy081",true
"microsoft/vscode",210140,"DonJayamanne",true
"microsoft/vscode",210142,"rzhao271",true
"microsoft/vscode",210156,"jrieken",true
"microsoft/vscode",210157,"alexr00",true
"microsoft/vscode",210162,"sandy081",true
"microsoft/vscode",210167,"jrieken",true
"microsoft/vscode",210174,"benibenj",true
"microsoft/vscode",210174,"bpasero",true
"microsoft/vscode",210177,"Tyriar",true
"microsoft/vscode",210178,"chrmarti",true
"microsoft/vscode",210178,"roblourens",true
"microsoft/vscode",210187,"rzhao271",true
"microsoft/vscode",210192,"Tyriar",true
"microsoft/vscode",210194,"joyceerhl",true
"microsoft/vscode",210199,"Tyriar",true
"microsoft/vscode",210199,"rzhao271",false
"microsoft/vscode",210210,"deepak1556",true
